"File","AssetId","PublicLinkId","DamId","PublicUrl","RelativeUrl","ImageFieldXml"
"still-extra-048.jpg","109507","109510","4OGO5PJSScu3WNXt8FZCpQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/dc58c76b44a4419c9d2fd4829a005c9d","dc58c76b44a4419c9d2fd4829a005c9d","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/dc58c76b44a4419c9d2fd4829a005c9d"" dam-id=""4OGO5PJSScu3WNXt8FZCpQ"" alt=""still-extra-048"" dam-content-type=""Image"" />"
"still-extra-031.jpg","109299","109301","xUJAqz5tTeuu_hq_PbF2Bg","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/151907a78b8a40b58661c5176f78fcbf","151907a78b8a40b58661c5176f78fcbf","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/151907a78b8a40b58661c5176f78fcbf"" dam-id=""xUJAqz5tTeuu_hq_PbF2Bg"" alt=""still-extra-031"" dam-content-type=""Image"" />"
"still-extra-036.jpg","109364","109368","boE_HnSgQVqVSXlsdCRRZQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/b36e2d416236467fa7151fe7e06dcbc6","b36e2d416236467fa7151fe7e06dcbc6","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/b36e2d416236467fa7151fe7e06dcbc6"" dam-id=""boE_HnSgQVqVSXlsdCRRZQ"" alt=""still-extra-036"" dam-content-type=""Image"" />"
"still-1487222477894-8943e31ef7b2.jpg","108609","108613","5IAdhLH8QeKcd2CUnegkNQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d110c1e23f304c01a8936464d174170b","d110c1e23f304c01a8936464d174170b","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d110c1e23f304c01a8936464d174170b"" dam-id=""5IAdhLH8QeKcd2CUnegkNQ"" alt=""still-1487222477894-8943e31ef7b2"" dam-content-type=""Image"" />"
"still-extra-001.jpg","108917","108921","0SSsdQzgTEG38gifuwVBPg","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/0da6b5fb3f7b40a98ca7b980e41b7559","0da6b5fb3f7b40a98ca7b980e41b7559","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/0da6b5fb3f7b40a98ca7b980e41b7559"" dam-id=""0SSsdQzgTEG38gifuwVBPg"" alt=""still-extra-001"" dam-content-type=""Image"" />"
"still-1618354691373-d851c5c3a990.jpg","108900","108913","TeIsnrjWRo2SJDsJ1ZCZfA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/95eb1003b41247cdb157bb4c055cf3d7","95eb1003b41247cdb157bb4c055cf3d7","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/95eb1003b41247cdb157bb4c055cf3d7"" dam-id=""TeIsnrjWRo2SJDsJ1ZCZfA"" alt=""still-1618354691373-d851c5c3a990"" dam-content-type=""Image"" />"
"still-1551488831-00ddcb6c6bd3.jpg","108808","108810","nEHVVqgRRKCeFvS9OCs3Rg","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/0f5b9bb5ede7445082436cf57cd6deba","0f5b9bb5ede7445082436cf57cd6deba","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/0f5b9bb5ede7445082436cf57cd6deba"" dam-id=""nEHVVqgRRKCeFvS9OCs3Rg"" alt=""still-1551488831-00ddcb6c6bd3"" dam-content-type=""Image"" />"
"still-1509631179647-0177331693ae.jpg","108660","108662","-98YudgOTvORu53_v8YtWQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2d3dba790d224aa2b20e838d7ce38f1e","2d3dba790d224aa2b20e838d7ce38f1e","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2d3dba790d224aa2b20e838d7ce38f1e"" dam-id=""-98YudgOTvORu53_v8YtWQ"" alt=""still-1509631179647-0177331693ae"" dam-content-type=""Image"" />"
"still-1545291730-faff8ca1d4b0.jpg","108787","108789","OZv0ph4wTHWFhbD_Km9gYw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6ce0e58b3a4d4ca0a1d4d2fa2c78a31d","6ce0e58b3a4d4ca0a1d4d2fa2c78a31d","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6ce0e58b3a4d4ca0a1d4d2fa2c78a31d"" dam-id=""OZv0ph4wTHWFhbD_Km9gYw"" alt=""still-1545291730-faff8ca1d4b0"" dam-content-type=""Image"" />"
"still-1490481651871-ab68de25d43d.jpg","108622","108625","Db6jzUOxRqmwfxQHERXAdw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/7cb9fc38ad454683af98b516d77ccc9f","7cb9fc38ad454683af98b516d77ccc9f","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/7cb9fc38ad454683af98b516d77ccc9f"" dam-id=""Db6jzUOxRqmwfxQHERXAdw"" alt=""still-1490481651871-ab68de25d43d"" dam-content-type=""Image"" />"
